cod_departamento,departamento,valor,NIVEL,cod_municipio,municipio,clase
"13","BOLIVAR","1499","Media incompleta","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","10","Normal completa","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","105","Normal incompleta","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","1320","Tecnico","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","344","Tecnologico","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","1510","Universitario","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","124","Especializacion","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","5","Doctorado","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","18","Sin informacion","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","253","Ninguno","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","132","Preescolar","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","444","Primaria completa","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","933","Primaria incompleta","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","137","Secundaria completa","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","596","Secundaria incompleta","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","482","Media completa","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","108","Media incompleta","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","5","Normal completa","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","3","Normal incompleta","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","87","Tecnico","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","18","Tecnologico","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","79","Universitario","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","17","Especializacion","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","1","Maestria","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","1","Doctorado","13458","MONTECRISTO","Cabecera municipal",
"13","BOLIVAR","36","Sin informacion","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","895","Ninguno","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","297","Preescolar","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","1478","Primaria completa","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","2934","Primaria incompleta","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","308","Secundaria completa","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","1505","Secundaria incompleta","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","845","Media completa","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","182","Media incompleta","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","14","Normal completa","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","7","Normal incompleta","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","69","Tecnico","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","12","Tecnologico","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","75","Universitario","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","9","Especializacion","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","1","Maestria","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","3","Doctorado","13458","MONTECRISTO","Resto rural",
"13","BOLIVAR","54","Sin informacion","13458","MONTECRISTO","Total",
"13","BOLIVAR","1148","Ninguno","13458","MONTECRISTO","Total",
"13","BOLIVAR","429","Preescolar","13458","MONTECRISTO","Total",
"13","BOLIVAR","1922","Primaria completa","13458","MONTECRISTO","Total",
"13","BOLIVAR","3867","Primaria incompleta","13458","MONTECRISTO","Total",
"13","BOLIVAR","445","Secundaria completa","13458","MONTECRISTO","Total",
"13","BOLIVAR","2101","Secundaria incompleta","13458","MONTECRISTO","Total",
"13","BOLIVAR","1327","Media completa","13458","MONTECRISTO","Total",
"13","BOLIVAR","290","Media incompleta","13458","MONTECRISTO","Total",
"13","BOLIVAR","19","Normal completa","13458","MONTECRISTO","Total",
"13","BOLIVAR","10","Normal incompleta","13458","MONTECRISTO","Total",
"13","BOLIVAR","156","Tecnico","13458","MONTECRISTO","Total",
"13","BOLIVAR","30","Tecnologico","13458","MONTECRISTO","Total",
"13","BOLIVAR","154","Universitario","13458","MONTECRISTO","Total",
"13","BOLIVAR","26","Especializacion","13458","MONTECRISTO","Total",
"13","BOLIVAR","2","Maestria","13458","MONTECRISTO","Total",
"13","BOLIVAR","4","Doctorado","13458","MONTECRISTO","Total",
"13","BOLIVAR","280","Sin informacion","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","1009","Ninguno","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","471","Preescolar","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","1932","Primaria completa","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","3353","Primaria incompleta","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","932","Secundaria completa","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","3628","Secundaria incompleta","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","4227","Media completa","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","797","Media incompleta","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","191","Normal completa","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","381","Normal incompleta","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","1113","Tecnico","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","231","Tecnologico","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","1589","Universitario","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","355","Especializacion","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","24","Maestria","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","30","Doctorado","13468","MOMPOS","Cabecera municipal",
"13","BOLIVAR","84","Sin informacion","13468","MOMPOS","Resto rural",
"13","BOLIVAR","2357","Ninguno","13468","MOMPOS","Resto rural",
"13","BOLIVAR","598","Preescolar","13468","MOMPOS","Resto rural",
"13","BOLIVAR","2443","Primaria completa","13468","MOMPOS","Resto rural",
"13","BOLIVAR","5631","Primaria incompleta","13468","MOMPOS","Resto rural",
"13","BOLIVAR","716","Secundaria completa","13468","MOMPOS","Resto rural",
"13","BOLIVAR","3173","Secundaria incompleta","13468","MOMPOS","Resto rural",
"13","BOLIVAR","2273","Media completa","13468","MOMPOS","Resto rural",
"13","BOLIVAR","528","Media incompleta","13468","MOMPOS","Resto rural",
"13","BOLIVAR","43","Normal completa","13468","MOMPOS","Resto rural",
"13","BOLIVAR","214","Normal incompleta","13468","MOMPOS","Resto rural",
"13","BOLIVAR","381","Tecnico","13468","MOMPOS","Resto rural",
"13","BOLIVAR","59","Tecnologico","13468","MOMPOS","Resto rural",
"13","BOLIVAR","272","Universitario","13468","MOMPOS","Resto rural",
"13","BOLIVAR","36","Especializacion","13468","MOMPOS","Resto rural",
"13","BOLIVAR","5","Doctorado","13468","MOMPOS","Resto rural",
"13","BOLIVAR","364","Sin informacion","13468","MOMPOS","Total",
"13","BOLIVAR","3366","Ninguno","13468","MOMPOS","Total",
"13","BOLIVAR","1069","Preescolar","13468","MOMPOS","Total",
"13","BOLIVAR","4375","Primaria completa","13468","MOMPOS","Total",
"13","BOLIVAR","8984","Primaria incompleta","13468","MOMPOS","Total",
"13","BOLIVAR","1648","Secundaria completa","13468","MOMPOS","Total",
"13","BOLIVAR","6801","Secundaria incompleta","13468","MOMPOS","Total",
"13","BOLIVAR","6500","Media completa","13468","MOMPOS","Total",
"13","BOLIVAR","1325","Media incompleta","13468","MOMPOS","Total",
"13","BOLIVAR","234","Normal completa","13468","MOMPOS","Total",
"13","BOLIVAR","595","Normal incompleta","13468","MOMPOS","Total",
"13","BOLIVAR","1494","Tecnico","13468","MOMPOS","Total",
"13","BOLIVAR","290","Tecnologico","13468","MOMPOS","Total",
"13","BOLIVAR","1861","Universitario","13468","MOMPOS","Total",
"13","BOLIVAR","391","Especializacion","13468","MOMPOS","Total",
"13","BOLIVAR","24","Maestria","13468","MOMPOS","Total",
"13","BOLIVAR","35","Doctorado","13468","MOMPOS","Total",
"13","BOLIVAR","63","Sin informacion","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","373","Ninguno","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","150","Preescolar","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","653","Primaria completa","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","1449","Primaria incompleta","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","215","Secundaria completa","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","901","Secundaria incompleta","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","823","Media completa","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","220","Media incompleta","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","9","Normal completa","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","12","Normal incompleta","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","166","Tecnico","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","45","Tecnologico","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","184","Universitario","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","61","Especializacion","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","5","Maestria","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","5","Doctorado","13473","MORALES","Cabecera municipal",
"13","BOLIVAR","69","Sin informacion","13473","MORALES","Resto rural",
"13","BOLIVAR","986","Ninguno","13473","MORALES","Resto rural",
"13","BOLIVAR","361","Preescolar","13473","MORALES","Resto rural",
"13","BOLIVAR","1866","Primaria completa","13473","MORALES","Resto rural",
"13","BOLIVAR","3743","Primaria incompleta","13473","MORALES","Resto rural",
"13","BOLIVAR","424","Secundaria completa","13473","MORALES","Resto rural",
"13","BOLIVAR","1871","Secundaria incompleta","13473","MORALES","Resto rural",
"13","BOLIVAR","1444","Media completa","13473","MORALES","Resto rural",
"13","BOLIVAR","302","Media incompleta","13473","MORALES","Resto rural",
"13","BOLIVAR","8","Normal completa","13473","MORALES","Resto rural",
"13","BOLIVAR","9","Normal incompleta","13473","MORALES","Resto rural",
"13","BOLIVAR","145","Tecnico","13473","MORALES","Resto rural",
"13","BOLIVAR","39","Tecnologico","13473","MORALES","Resto rural",
"13","BOLIVAR","129","Universitario","13473","MORALES","Resto rural",
"13","BOLIVAR","34","Especializacion","13473","MORALES","Resto rural",
"13","BOLIVAR","2","Doctorado","13473","MORALES","Resto rural",
"13","BOLIVAR","132","Sin informacion","13473","MORALES","Total",
"13","BOLIVAR","1359","Ninguno","13473","MORALES","Total",
"13","BOLIVAR","511","Preescolar","13473","MORALES","Total",
"13","BOLIVAR","2519","Primaria completa","13473","MORALES","Total",
"13","BOLIVAR","5192","Primaria incompleta","13473","MORALES","Total",
"13","BOLIVAR","639","Secundaria completa","13473","MORALES","Total",
"13","BOLIVAR","2772","Secundaria incompleta","13473","MORALES","Total",
"13","BOLIVAR","2267","Media completa","13473","MORALES","Total",
"13","BOLIVAR","522","Media incompleta","13473","MORALES","Total",
"13","BOLIVAR","17","Normal completa","13473","MORALES","Total",
"13","BOLIVAR","21","Normal incompleta","13473","MORALES","Total",
"13","BOLIVAR","311","Tecnico","13473","MORALES","Total",
"13","BOLIVAR","84","Tecnologico","13473","MORALES","Total",
"13","BOLIVAR","313","Universitario","13473","MORALES","Total",
"13","BOLIVAR","95","Especializacion","13473","MORALES","Total",
"13","BOLIVAR","5","Maestria","13473","MORALES","Total",
"13","BOLIVAR","7","Doctorado","13473","MORALES","Total",
"13","BOLIVAR","8","Sin informacion","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","158","Ninguno","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","63","Preescolar","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","240","Primaria completa","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","464","Primaria incompleta","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","77","Secundaria completa","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","294","Secundaria incompleta","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","287","Media completa","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","49","Media incompleta","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","5","Normal completa","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","71","Tecnico","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","13","Tecnologico","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","76","Universitario","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","9","Especializacion","13490","NOROSI","Cabecera municipal",
"13","BOLIVAR","21","Sin informacion","13490","NOROSI","Resto rural",
"13","BOLIVAR","459","Ninguno","13490","NOROSI","Resto rural",
"13","BOLIVAR","159","Preescolar","13490","NOROSI","Resto rural",
"13","BOLIVAR","873","Primaria completa","13490","NOROSI","Resto rural",
"13","BOLIVAR","1658","Primaria incompleta","13490","NOROSI","Resto rural",
"13","BOLIVAR","195","Secundaria completa","13490","NOROSI","Resto rural",
"13","BOLIVAR","956","Secundaria incompleta","13490","NOROSI","Resto rural",
"13","BOLIVAR","567","Media completa","13490","NOROSI","Resto rural",
"13","BOLIVAR","141","Media incompleta","13490","NOROSI","Resto rural",
"13","BOLIVAR","9","Normal completa","13490","NOROSI","Resto rural",
"13","BOLIVAR","8","Normal incompleta","13490","NOROSI","Resto rural",
"13","BOLIVAR","41","Tecnico","13490","NOROSI","Resto rural",
"13","BOLIVAR","14","Tecnologico","13490","NOROSI","Resto rural",
"13","BOLIVAR","56","Universitario","13490","NOROSI","Resto rural",
"13","BOLIVAR","4","Especializacion","13490","NOROSI","Resto rural",
"13","BOLIVAR","2","Maestria","13490","NOROSI","Resto rural",
"13","BOLIVAR","29","Sin informacion","13490","NOROSI","Total",
"13","BOLIVAR","617","Ninguno","13490","NOROSI","Total",
"13","BOLIVAR","222","Preescolar","13490","NOROSI","Total",
"13","BOLIVAR","1113","Primaria completa","13490","NOROSI","Total",
"13","BOLIVAR","2122","Primaria incompleta","13490","NOROSI","Total",
"13","BOLIVAR","272","Secundaria completa","13490","NOROSI","Total",
"13","BOLIVAR","1250","Secundaria incompleta","13490","NOROSI","Total",
"13","BOLIVAR","854","Media completa","13490","NOROSI","Total",
"13","BOLIVAR","190","Media incompleta","13490","NOROSI","Total",
"13","BOLIVAR","14","Normal completa","13490","NOROSI","Total",
"13","BOLIVAR","8","Normal incompleta","13490","NOROSI","Total",
"13","BOLIVAR","112","Tecnico","13490","NOROSI","Total",
"13","BOLIVAR","27","Tecnologico","13490","NOROSI","Total",
"13","BOLIVAR","132","Universitario","13490","NOROSI","Total",
"13","BOLIVAR","13","Especializacion","13490","NOROSI","Total",
"13","BOLIVAR","2","Maestria","13490","NOROSI","Total",
"13","BOLIVAR","75","Sin informacion","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","208","Ninguno","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","85","Preescolar","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","317","Primaria completa","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","701","Primaria incompleta","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","120","Secundaria completa","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","490","Secundaria incompleta","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","661","Media completa","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","107","Media incompleta","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","5","Normal completa","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","13","Normal incompleta","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","131","Tecnico","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","27","Tecnologico","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","174","Universitario","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","34","Especializacion","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","5","Doctorado","13549","PINILLOS","Cabecera municipal",
"13","BOLIVAR","89","Sin informacion","13549","PINILLOS","Resto rural",
"13","BOLIVAR","2022","Ninguno","13549","PINILLOS","Resto rural",
"13","BOLIVAR","432","Preescolar","13549","PINILLOS","Resto rural",
"13","BOLIVAR","2494","Primaria completa","13549","PINILLOS","Resto rural",
"13","BOLIVAR","5112","Primaria incompleta","13549","PINILLOS","Resto rural",
"13","BOLIVAR","799","Secundaria completa","13549","PINILLOS","Resto rural",
"13","BOLIVAR","3166","Secundaria incompleta","13549","PINILLOS","Resto rural",
"13","BOLIVAR","2581","Media completa","13549","PINILLOS","Resto rural",
"13","BOLIVAR","510","Media incompleta","13549","PINILLOS","Resto rural",
"13","BOLIVAR","12","Normal completa","13549","PINILLOS","Resto rural",
"13","BOLIVAR","34","Normal incompleta","13549","PINILLOS","Resto rural",
"13","BOLIVAR","274","Tecnico","13549","PINILLOS","Resto rural",
"13","BOLIVAR","48","Tecnologico","13549","PINILLOS","Resto rural",
"13","BOLIVAR","252","Universitario","13549","PINILLOS","Resto rural",
"13","BOLIVAR","51","Especializacion","13549","PINILLOS","Resto rural",
"13","BOLIVAR","2","Maestria","13549","PINILLOS","Resto rural",
"13","BOLIVAR","6","Doctorado","13549","PINILLOS","Resto rural",
"13","BOLIVAR","164","Sin informacion","13549","PINILLOS","Total",
"13","BOLIVAR","2230","Ninguno","13549","PINILLOS","Total",
"13","BOLIVAR","517","Preescolar","13549","PINILLOS","Total",
"13","BOLIVAR","2811","Primaria completa","13549","PINILLOS","Total",
"13","BOLIVAR","5813","Primaria incompleta","13549","PINILLOS","Total",
"13","BOLIVAR","919","Secundaria completa","13549","PINILLOS","Total",
"13","BOLIVAR","3656","Secundaria incompleta","13549","PINILLOS","Total",
"13","BOLIVAR","3242","Media completa","13549","PINILLOS","Total",
"13","BOLIVAR","9687","Sin informacion","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","18180","Ninguno","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","16653","Preescolar","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","72489","Primaria completa","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","89452","Primaria incompleta","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","30950","Secundaria completa","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","95534","Secundaria incompleta","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","181812","Media completa","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","24426","Media incompleta","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","813","Normal completa","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","3316","Normal incompleta","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","63622","Tecnico","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","29444","Tecnologico","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","86414","Universitario","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","12959","Especializacion","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","2387","Maestria","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","977","Doctorado","13001","CARTAGENA DE INDIAS","Cabecera municipal",
"13","BOLIVAR","523","Sin informacion","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","4735","Ninguno","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","2123","Preescolar","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","9826","Primaria completa","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","14343","Primaria incompleta","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","3720","Secundaria completa","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","12446","Secundaria incompleta","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","19551","Media completa","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","3046","Media incompleta","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","27","Normal completa","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","65","Normal incompleta","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","3469","Tecnico","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","1361","Tecnologico","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","2633","Universitario","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","481","Especializacion","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","135","Maestria","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","60","Doctorado","13001","CARTAGENA DE INDIAS","Resto rural",
"13","BOLIVAR","10210","Sin informacion","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","22915","Ninguno","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","18776","Preescolar","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","82315","Primaria completa","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","103795","Primaria incompleta","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","34670","Secundaria completa","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","107980","Secundaria incompleta","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","201363","Media completa","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","27472","Media incompleta","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","840","Normal completa","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","3381","Normal incompleta","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","67091","Tecnico","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","30805","Tecnologico","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","89047","Universitario","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","13440","Especializacion","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","2522","Maestria","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","1037","Doctorado","13001","CARTAGENA DE INDIAS","Total",
"13","BOLIVAR","60","Sin informacion","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","248","Ninguno","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","105","Preescolar","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","434","Primaria completa","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","828","Primaria incompleta","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","163","Secundaria completa","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","607","Secundaria incompleta","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","921","Media completa","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","165","Media incompleta","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","14","Normal completa","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","16","Normal incompleta","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","165","Tecnico","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","38","Tecnologico","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","237","Universitario","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","46","Especializacion","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","2","Maestria","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","7","Doctorado","13006","ACHI","Cabecera municipal",
"13","BOLIVAR","324","Sin informacion","13006","ACHI","Resto rural",
"13","BOLIVAR","1454","Ninguno","13006","ACHI","Resto rural",
"13","BOLIVAR","483","Preescolar","13006","ACHI","Resto rural",
"13","BOLIVAR","1978","Primaria completa","13006","ACHI","Resto rural",
"13","BOLIVAR","3582","Primaria incompleta","13006","ACHI","Resto rural",
"13","BOLIVAR","454","Secundaria completa","13006","ACHI","Resto rural",
"13","BOLIVAR","1907","Secundaria incompleta","13006","ACHI","Resto rural",
"13","BOLIVAR","2032","Media completa","13006","ACHI","Resto rural",
"13","BOLIVAR","399","Media incompleta","13006","ACHI","Resto rural",
"13","BOLIVAR","23","Normal completa","13006","ACHI","Resto rural",
"13","BOLIVAR","53","Normal incompleta","13006","ACHI","Resto rural",
"13","BOLIVAR","147","Tecnico","13006","ACHI","Resto rural",
"13","BOLIVAR","29","Tecnologico","13006","ACHI","Resto rural",
"13","BOLIVAR","145","Universitario","13006","ACHI","Resto rural",
"13","BOLIVAR","33","Especializacion","13006","ACHI","Resto rural",
"13","BOLIVAR","6","Maestria","13006","ACHI","Resto rural",
"13","BOLIVAR","384","Sin informacion","13006","ACHI","Total",
"13","BOLIVAR","1702","Ninguno","13006","ACHI","Total",
"13","BOLIVAR","588","Preescolar","13006","ACHI","Total",
"13","BOLIVAR","2412","Primaria completa","13006","ACHI","Total",
"13","BOLIVAR","4410","Primaria incompleta","13006","ACHI","Total",
"13","BOLIVAR","617","Secundaria completa","13006","ACHI","Total",
"13","BOLIVAR","2514","Secundaria incompleta","13006","ACHI","Total",
"13","BOLIVAR","2953","Media completa","13006","ACHI","Total",
"13","BOLIVAR","564","Media incompleta","13006","ACHI","Total",
"13","BOLIVAR","37","Normal completa","13006","ACHI","Total",
"13","BOLIVAR","69","Normal incompleta","13006","ACHI","Total",
"13","BOLIVAR","312","Tecnico","13006","ACHI","Total",
"13","BOLIVAR","67","Tecnologico","13006","ACHI","Total",
"13","BOLIVAR","382","Universitario","13006","ACHI","Total",
"13","BOLIVAR","79","Especializacion","13006","ACHI","Total",
"13","BOLIVAR","8","Maestria","13006","ACHI","Total",
"13","BOLIVAR","7","Doctorado","13006","ACHI","Total",
"13","BOLIVAR","14","Sin informacion","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","407","Ninguno","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","90","Preescolar","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","362","Primaria completa","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","995","Primaria incompleta","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","137","Secundaria completa","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","462","Secundaria incompleta","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","538","Media completa","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","116","Media incompleta","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","8","Normal completa","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","8","Normal incompleta","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","51","Tecnico","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","18","Tecnologico","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","80","Universitario","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","12","Especializacion","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","1","Maestria","13030","ALTOS DEL ROSARIO","Cabecera municipal",
"13","BOLIVAR","1","Doctorado","13030","ALTOS DEL ROSARIO","Cabecera municipal",
